id	filename	md5	size	state
1fe0d085-7d93-4d77-b8df-f011e4ffbcdc	TCGA-BP-4999-01A-01-BS1.10cea066-2907-481e-be18-cc30fbdeeabd.svs	e2557fb575eb46ba74ed0c05d10716f4	86671667	validated
221333bb-04a8-4ca1-823c-5aba1096a2fe	TCGA-B8-4153-11A-01-BS1.4770878f-53e0-4f43-b2de-0cf746e941ba.svs	a470470b304c375ef712bd93200f2905	120711873	validated
33b25d1b-204b-4bc9-9d15-6d0ee8582727	TCGA-BP-4983-01A-01-TS1.68670132-e9b6-47df-84d6-c216358ef206.svs	d5dc3978abbde3440a785c9526563208	157516521	validated
46e9ebc6-60aa-4039-b6a7-d62f3b371929	TCGA-A3-3385-01A-01-BS1.a6db0617-fbcd-45f0-85e0-b65f5e77acd9.svs	8086eafa0152c70097875804c791289c	39533827	validated
bdcf02ea-2b6c-408c-8638-c4d9360b7e25	TCGA-AK-3454-01A-02-BS2.d5520c0d-310d-4b52-b13b-87435ada4859.svs	c57817f05eecb3cd24670a8ac3e52e07	37703681	validated
ef59d18b-a5a5-4e42-8491-11b1a02f5dbc	TCGA-HE-A5NK-01A-01-TS1.0B85A26C-4519-4A3B-831A-B2F2FB60958D.svs	2954cb1d660b8b048bb3b306b362a21f	120032745	validated
f5bfd336-dfdc-4b11-91ba-877ac1bf7bd8	TCGA-B1-7332-01A-01-TS1.dd04b2a4-412a-4c05-88f7-62a6706defbb.svs	4e9588dd159638e5aa974ca06d0f7353	185365841	validated
fe2dd338-2b61-440f-b32c-919401ddee3c	TCGA-B0-4849-11A-01-TS1.31722287-794e-4c84-84b6-874fb4fdfe1b.svs	766d283f85006c4b82d880f67a967b35	86835969	validated
