id	filename	md5	size	state
aede31e5-f3f6-4ca9-89f4-4d41296e1dd6	TCGA-A3-3347-11A-01-TS1.04043d9b-b463-4fac-9a58-95b266e3c4ae.svs	a6e06a8afb5aa80920d9d2cbbe199dfb	60829865	validated
b0b32ec5-cd84-4135-a341-b1f0f45b0fa4	TCGA-A3-3385-11A-01-TS1.8be136e5-fcf9-48b3-ad7c-461aa1aa2bd9.svs	217e0fe41eaa1c2e619b3e5e24a0a1c6	42304235	validated
b1e17be9-02e8-44c7-beb3-51989480c608	TCGA-B0-4688-11A-01-TS1.32180ce2-a99c-4623-8557-d50458365166.svs	8050e3a0c39b4086fe6798efb556fbc1	74641063	validated
b3fd342a-38cb-4f48-ae0c-0c2d246f0101	TCGA-B0-5077-11A-01-TS1.7093181e-930f-471e-8f55-1826e18ef1ee.svs	f2a1608c66767278ee453f01c9d7427c	81246337	validated
b9569012-e6c7-4079-bfb4-4437aeef01b4	TCGA-B0-5115-01A-01-TS1.12dc214e-bdf5-48cd-9a73-9880614dd217.svs	a12d5b38971ce676c834eb57c17eecf3	71373515	validated
b9bc1731-c812-4dde-8686-ff21e4940900	TCGA-B0-5402-11A-01-TS1.40c61e94-a787-4972-8695-90d3558c18a9.svs	477aad4f79dc1e0a8ba4104ec972e86c	23331023	validated
bab99725-b7fc-439e-b33c-3abedfeeec8b	TCGA-CZ-5459-01A-01-TS1.717687e8-c303-4d12-b582-53fc0898c2a1.svs	9cdf80ead14ac3a0f429f802fedf3660	69857039	validated
bba0ce16-aeaa-440a-86f6-6c2c0422a944	TCGA-B0-5402-01A-01-BS1.7c1e2cb3-d2e7-4f74-9dde-73d6e560f5a2.svs	ed2e67e470249f23c4bcbcbf9ebbd5e0	34561577	validated
bd0bde0d-6d65-4a07-9ebd-e16d19a8fc77	TCGA-B8-4620-11A-01-BS1.2880b339-0ac7-461d-9061-59f438a195e6.svs	3e679dc13e02222c4a90819188d58a58	78635001	validated
bd46c312-2807-486e-b395-435218acaab0	TCGA-BP-5183-11A-01-TS1.f283b0f6-98ac-4b17-965b-f8e74179191b.svs	6ed2e9abfcc15cf40ab87c571637b0a7	56806375	validated
bd613376-f58d-43e5-8a10-83ab5f73bb8a	TCGA-B8-4146-01B-01-BS1.1d53c9e5-ad2b-443d-bd7a-fa4be7879f88.svs	5bbe822cbc48150b2f0794dc364c4276	33126067	validated
bdcf02ea-2b6c-408c-8638-c4d9360b7e25	TCGA-AK-3454-01A-02-BS2.d5520c0d-310d-4b52-b13b-87435ada4859.svs	c57817f05eecb3cd24670a8ac3e52e07	37703681	validated
c02d4b53-30ee-4076-85e7-481c5cc09cbd	TCGA-CW-5585-11A-01-TS1.b689cf6c-720a-415f-b648-6998329cd6fd.svs	ad167974506d5d4c54a9529e81e0cf92	83878629	validated
c0d871c7-98dc-4cfe-bbe4-97b696847944	TCGA-B0-5096-11A-01-TS1.3220c587-f4c1-46d5-8b5d-7623c9b7fc97.svs	f9c3f1ac318edde66d6b1e758ff5f211	65192373	validated
c35f4eab-b2e4-4f1b-89d7-1872def3b817	TCGA-BP-4977-11A-01-TS1.e8217094-47f3-4cc7-b7be-5f6166b05847.svs	3f9494662dc7a27314719eb9bb66c3a7	76671519	validated
c4734492-87a3-4e2a-9592-2668215d81d5	TCGA-BP-4790-11A-01-TS1.3b76ca90-fcb9-4927-b58f-2f7935fc9e10.svs	6047713974e9f561fabe35b83d2e4f0a	24089335	validated
c72f8870-ca66-4594-8247-7d1c86f6715e	TCGA-AK-3445-01A-02-BS2.86dc84d2-c899-4ad6-a66a-84e046f0e0f6.svs	25a63a25b812891d8a4526b83e945c21	72482363	validated
c795fa7f-c6ab-4743-86e9-9e5d75beb198	TCGA-A3-3362-11A-01-TS1.3a55eb76-3a5e-4a57-af28-e0a75c308770.svs	70217826193c807e587c31fd581f9c8a	81511383	validated
c8f1aa41-bc90-4ff6-ba79-6e6596129afa	TCGA-BP-5174-01A-01-BS1.f116e404-da5f-4298-b574-fc263670cd5a.svs	3f380da3b2a2f611b6a468521339d4f8	66427331	validated
c92d1f88-bb39-4a1e-8acd-1bf8baf759ce	TCGA-B8-5552-01B-01-BS1.5cb7011d-6e13-41c9-93c7-e4eb954fea99.svs	472ac27dfdadc0da1ccae7f8ea4c487d	61817313	validated
c92d9a1c-81c3-43ce-8dd2-a6ee2b7d316b	TCGA-B0-4845-11A-01-TS1.70e9f4f2-2603-4b89-af1d-13dcb553b787.svs	0825eab9d1f4c6efd21e4d31f5b88445	17330379	validated
c99d8124-53b1-4b26-b7d4-9c801992c77f	TCGA-BP-4766-11A-01-TS1.3e2fd195-ae68-415a-a920-0d92b2f3b7e2.svs	7c2402525cb6b09762c43540c8577935	77887151	validated
c9aef805-1595-494d-a346-7032ababcbee	TCGA-BP-5006-01A-01-TS1.a16c4ffa-c4e5-4d6d-b098-5f8531bff7cd.svs	3511824a15c7104e87740807262802ab	57633649	validated
ca142b76-ec8e-46b7-8a64-c05375ed0b0a	TCGA-BP-4976-11A-01-TS1.6187ede1-059d-47a2-83ec-a2e89df09b84.svs	f8e9726153ca3d6865342b6261c28110	78987891	validated
cae220d3-776c-4e92-9220-c14f992fba1b	TCGA-B8-4151-01A-01-TS1.a22cbd79-ab39-4a16-8f0d-e6e1b98a613f.svs	55f17802008539c7ab17c851b3bbe619	66884297	validated
cc478a07-f744-4e39-ae85-f0b55a85a17d	TCGA-A3-3387-11A-01-TS1.839c4bac-b833-442a-aa4d-979dc2b73f97.svs	06f1d43e8475e3fdbc896e877b1cc22e	63986899	validated
cc52228a-282e-40fc-b4b9-d440b7590e21	TCGA-B0-5097-11A-01-TS1.73c60a61-6e8d-44d4-ba53-bafc32de49d3.svs	2a08d759d9f61ab948b27e2956668c20	79611203	validated
cdb1b83b-af77-4eb6-b800-156d71b4e0a8	TCGA-DV-5567-01A-01-BS1.245259b1-156a-466f-84eb-dcfaa6f2fc2d.svs	f4561e78bd7c86e57c8f08f049564e3f	52110535	validated
cdfa37ad-209e-4606-9d42-6e93b1c1eb58	TCGA-B8-5162-01A-01-TS1.992c3f3b-b087-4c5b-b28d-ca95864b2f43.svs	a9d729f484918a55e9cb42ab430c96f8	33064321	validated
cfbe6557-1bc4-4a37-889b-0963f7ba97dc	TCGA-B0-5100-11A-01-TS1.726545eb-63de-417b-9531-19f590ed5bfa.svs	88e65b7244ef47b92b8dd9f483f2c1e8	58743681	validated
d2a3cecf-2b00-4709-b428-57d5beef9074	TCGA-A3-3380-01A-01-BS1.b95452fd-f1dd-4cc3-9a45-49c9d607c161.svs	375b3de81fd8eb2c76b23b523f473164	69050737	validated
d3421d22-6ef5-4459-8e9d-e0848c656714	TCGA-A3-3343-01A-01-TS1.caaeb264-746d-4154-bb93-d918fd2cf7c4.svs	d2bd38df6b90ca5ab3d336ff23d01d98	59046571	validated
d3ac014a-7de6-4b11-9067-356a2355104d	TCGA-B0-5099-11A-01-TS1.8d49d6fc-a88d-438f-b71f-06d0d859588d.svs	1d68a4cb0c97fbbf7d2d9c6e77a698d2	46519199	validated
d41a48ba-bbbf-43bc-a71a-574613c500ef	TCGA-CZ-4863-11A-01-TS1.db595c83-3518-4822-b2f2-c14547f20406.svs	27b15b003dd333981cf84db5ce36273b	66337343	validated
d5180f15-e12c-4015-97fb-aae97bb36d03	TCGA-A3-3382-11A-01-TS1.0c1b6246-f3ee-4916-a355-860cc13ebad4.svs	004d018762028f13e6916cdb6e31f30a	49374327	validated
d57cc916-6458-4dae-86f5-6a183b5a3f53	TCGA-A3-A6NL-11A-01-TS1.B09F8F92-DA46-40D8-911B-68A91B37C4F5.svs	24c278402ccae25a326c8d18529845fc	62389467	validated
d6a78cee-b4a9-4fa6-a405-dce6e95db565	TCGA-CW-5587-11A-01-TS1.23a6ab87-748c-4883-9317-53e375ef0103.svs	1be127fec8a27af75e4b412ee056533d	88285553	validated
d95b1814-839b-4ea0-8581-01009c2ba372	TCGA-B8-4154-11A-01-BS1.74cc9128-220c-4e07-9b62-0fdfd47a8577.svs	d0c2267ee69a51dd1ea06fe175383ab1	64822767	validated
dbdce730-6df6-403a-b201-24561161afdd	TCGA-A3-3385-01A-02-BS2.193e084f-6529-47de-94e7-ca41259c5a3e.svs	c8532280a2618bdc3c6d83b2e4bdb95e	40130247	validated
e22ed4a1-a079-45df-92bc-58078634792d	TCGA-B0-5700-01A-01-TS1.5ce0aa3b-16af-472f-8234-be362022a8b3.svs	11f4699a7dd140f15a5adfa2875bd7ba	62515661	validated
e478cadc-e4b8-4af3-81d9-6f5c279d4044	TCGA-AK-3443-01A-02-BS2.9a5b9b5e-aaac-4226-b88b-1c063a2a91e7.svs	855303f75073a12210af22ec2d656c34	55997511	validated
e4a4b02c-6330-4661-acc4-44e44f281973	TCGA-B0-5399-01A-01-BS1.634d1dff-911d-474e-88ab-b89369c3aefc.svs	e9d79008c3682b56c619743b1bb45e31	69880465	validated
e5a3b1d6-2e22-4221-b9b0-9f5550623b85	TCGA-A3-3374-11A-01-TS1.a0a5df49-88a8-49b4-8e79-aa211787f86d.svs	4447ae6d645002bc157a6932ca3371c9	82139019	validated
e5ac0218-09ad-4424-827e-da47aef673d7	TCGA-BP-5192-11A-01-TS1.a1e7faa7-d1df-405e-b43a-0c0e347c7aa2.svs	a23864a2cae749a3642e3f564ab9660c	76884995	validated
e7205702-9e89-4c48-bced-26f0989d1115	TCGA-BP-4331-11A-01-TS1.33645cb7-283e-4284-a620-7c30de905e14.svs	26fb91c326178cf0d01205a2b9fb11c4	70663561	validated
e7fd34f1-763d-4376-8081-eaf5e3ed9e56	TCGA-B0-5402-01A-01-TS1.3e966eee-2983-46ca-b003-3c06091422fa.svs	cea5fc16bcefbb1ed1cf91f3f87a8455	34380903	validated
e8004242-577e-42f2-aeee-33300889f144	TCGA-B0-5110-11A-01-TS1.1ccdccc4-0e71-4735-84fd-cb951b07c3a2.svs	635a5d1bf2b525f499873c174ba23cfa	69014413	validated
e971cb14-ecf1-46ce-ada2-a96915813220	TCGA-B8-5550-01A-01-TS1.cf0aacf8-98d8-4df6-bf86-9ba6e86ebb85.svs	31ec17e36f862d0872e810af70dbc60a	50143935	validated
e9775668-9f35-4d11-bed5-9c47747d725d	TCGA-B0-4697-11A-01-BS1.884f5541-391f-458b-9627-555c2497ee9e.svs	b7efdb35f1a1981c59177c95a2ff20e1	88426287	validated
eaa649d5-5b5e-458a-b121-8d6167ef1a8f	TCGA-B0-4836-11A-01-TS1.9f6f3794-aba9-4548-a83b-a5e2e2faf598.svs	c78650fe009f374dcd83c56341202d25	86807783	validated
ec27baf7-bb30-4d60-a411-fb4cd25257cc	TCGA-B0-4833-11A-01-TS1.3f320725-c9b0-4d41-89a3-00f356371873.svs	b313ad3f4f6ac4c0b5f8e1b9d281600a	52816315	validated
ee1bf03e-3b5b-4777-80a0-918991b5aba2	TCGA-CZ-4859-11A-01-TS1.7cf05654-8079-4bb6-b5f3-1cb1bd27f635.svs	c05a9a5c861bc33cf26f08d9832d42b4	79424703	validated
eec57db9-7523-4405-a882-a1ee3e685154	TCGA-B8-4621-01A-01-TS1.ea09bdf6-88d3-437d-aa8a-3e821368b091.svs	13e3bbe5424b04b4aaf746c69bb8ed2b	37089329	validated
f3a87124-c9eb-4b1e-87ec-3168b3d3ac8e	TCGA-AK-3451-01A-01-BS1.cba56a8c-b181-43af-8777-53ea8712b81e.svs	79df38888ef41b9994ab9c546899a32f	72065481	validated
f3ff05a7-8ac8-4e8d-8e86-d7f3a56930e3	TCGA-AK-3433-01A-02-BS2.d8d19f27-dc74-48ce-9788-50df7d7008aa.svs	8373235dc92838892c30cd1b4a023fd8	38640151	validated
f42e3d2e-a659-4d11-a001-7e87db95feb5	TCGA-CW-5591-11A-01-TS1.80a57e6c-c0cc-4d39-8191-0ad2f975912d.svs	35fa77dd3c67173801cf23ba3a1b45c5	75700913	validated
f4de64a5-44bb-4dd3-8195-f92f3fd4e062	TCGA-B8-4619-11A-01-TS1.ca3f6440-5e93-4a7c-91f9-52778d91c841.svs	e27ca2ae95fd960b9b90ccddc47830b8	59473957	validated
f50fa752-17f8-4201-a00f-301a80e389e4	TCGA-A3-3378-01A-01-TS1.d09b8313-7f91-4dfb-8856-85dba72524f6.svs	f95d7cb58a62d9a5aa9a428404e7ee82	69742273	validated
f5b8a498-5db5-4368-bb0b-242f2661b5da	TCGA-A3-3306-01A-01-TS1.fc5615fb-ace2-439e-9833-c977fdb426a0.svs	bf24f82586d212a508a3224ac07f7606	49242211	validated
f643c7e5-4df5-470d-bd91-b5655ded0d72	TCGA-B8-4619-01A-01-TS1.f40b677e-6ec8-4e6f-a6ec-083e037e3d2d.svs	cdedd12d919c20178b7cc711a2732626	61789709	validated
f88f6f9f-da96-40b1-96d3-4515e1d149ed	TCGA-B8-5551-11A-01-TS1.64fd5729-ec38-483c-b303-223eb3e43d7a.svs	2e31342220404e490d171aa1712e153f	49271045	validated
f8cf43d4-5d2d-4e4e-8cb7-5ff89aed839b	TCGA-A3-3373-01A-02-BS2.7fada3c5-8324-4afb-baea-fe8974d5dff4.svs	7cc08d3d898c4a629d6c0e15e3b42871	46958381	validated
fb7c1578-f608-454b-bd48-caed5e768afb	TCGA-CW-6096-11A-01-TS1.aec08c0c-53bc-4174-a22e-cbe279f2db2d.svs	863218177b9abf4d147a1727e426bf01	77383997	validated
fd25ae7e-a480-440f-9b65-b62be7dbed37	TCGA-CJ-4892-11A-01-TS1.f6ae57bf-5ba9-4a6e-ac64-339940cdb1a4.svs	cea8464388f560244bb1e9fe15f6fdcb	86378877	validated
fd8138f3-f45e-4432-aa4c-fa16d5c0fb56	TCGA-B0-5400-01A-01-TS1.87aa28a3-c2ca-4e02-9d9f-6c6f3ec71a89.svs	9ba05201451b408c643761bed9f07c6f	27048283	validated
fded8c96-b205-4417-a294-960674d8ba98	TCGA-B0-4841-11A-01-BS1.f5a6dcff-06ec-44bc-a424-fec7e5854505.svs	b6dd4e3b39c89ff24e19213e392dad7f	87358119	validated
fe2dd338-2b61-440f-b32c-919401ddee3c	TCGA-B0-4849-11A-01-TS1.31722287-794e-4c84-84b6-874fb4fdfe1b.svs	766d283f85006c4b82d880f67a967b35	86835969	validated
ff19846f-1326-4300-97cb-ebb52e6062e0	TCGA-B0-5107-01A-01-TS1.63f4ec16-f7f4-43a4-b5b3-e10422a35cee.svs	452f6130b3022912f2e2ec7840559217	40009547	validated
ff1b0f65-fb3f-4573-8fd6-61aa5e9e3ffe	TCGA-B8-5546-11A-01-TS1.57212fcd-4321-4d51-ad73-5c0fe2e5f137.svs	247c4c70388fee1f76ec0f9a3a52edca	85225351	validated
